,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
252,253,2,3123,2017-12-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
253,254,67,2692,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1999-06-25
254,255,67,2801,2017-04-01,1.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
255,256,13,1580,2017-10-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
256,257,65,352,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23
257,258,49,1777,2017-06-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
258,259,87,142,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
259,260,31,3393,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-18
260,261,17,599,2017-05-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2009-03-10
261,262,91,1258,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-28
262,263,53,3405,2017-10-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2000-05-24
263,264,38,3198,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1993-07-22
264,265,20,834,2017-06-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07
265,266,44,3467,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
266,267,69,3436,2017-08-13,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2014-10-12
267,268,68,1516,2017-08-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
268,269,11,2833,2017-01-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2013-03-14
269,270,2,2362,2017-02-13,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-11
270,271,27,2337,2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
271,272,0,2149,2017-04-30,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
272,273,81,2133,2017-05-19,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1997-02-11
273,274,6,360,2017-05-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-05
274,275,76,2969,2017-02-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
275,276,18,1720,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-10-04
276,277,18,2904,2017-03-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-18
277,278,9,754,2017-06-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
278,279,35,1826,2017-04-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
279,280,93,2487,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-31
280,281,40,2815,2017-02-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
281,282,1,541,2017-05-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-30
282,283,16,302,2017-03-29,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
283,284,44,2024,2017-10-03,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-06
284,285,48,142,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
285,286,56,768,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-22
286,287,36,2147,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-06
287,288,36,529,2017-11-20,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-04
288,289,13,825,2017-02-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1994-09-11
289,290,55,624,2017-04-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-22
290,291,38,2302,2017-11-07,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-05-11
291,292,64,3380,2017-10-28,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-06-19
292,293,0,314,2017-11-19,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-06
293,294,79,1079,2017-08-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
294,295,11,1643,2017-01-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
295,296,91,1524,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-12
296,297,18,3205,2017-04-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
297,298,17,2860,2017-11-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
298,299,13,772,2017-05-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
299,300,4,323,2017-03-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-08-19
301,302,42,2426,2017-03-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-06
302,303,48,1883,2017-11-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
303,304,12,2745,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-11
304,305,77,2819,2017-01-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
305,306,25,792,2017-12-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-20
306,307,35,923,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
307,308,7,3353,2017-07-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
308,309,68,3394,2017-11-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
309,310,75,3213,2017-10-21,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-27
310,311,77,3260,2017-03-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
311,312,1,1015,2017-12-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
312,313,81,2266,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
313,314,6,58,2017-08-20,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-06
314,315,40,3118,2017-12-18,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
315,316,62,1414,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-13
316,317,90,2202,2017-06-19,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-28
317,318,32,2144,2017-05-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-13
318,319,65,1033,2017-10-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-09-02
319,320,15,2157,2017-06-20,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
320,321,36,1097,2017-01-23,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-21
321,322,12,2757,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
322,323,67,87,2017-11-08,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
323,324,87,2049,2017-10-11,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
324,325,62,952,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-04
325,326,55,1745,2017-01-20,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-25
326,327,1,40,2017-05-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
327,328,98,372,2017-10-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-08
328,329,79,1627,2017-08-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
329,330,1,444,2017-11-15,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-17
330,331,61,217,2017-05-23,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
331,332,71,1656,2017-08-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2006-05-24
332,333,58,485,2017-12-16,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
333,334,86,2252,2017-02-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-22
334,335,95,3103,2017-11-01,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
335,336,55,506,2017-10-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
337,338,32,1881,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-20
338,339,65,2903,2017-12-04,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-09-02
339,340,49,1274,2017-12-16,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
340,341,1,1443,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-11
341,342,24,2091,2017-03-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-09
343,344,7,1493,2017-07-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
344,345,84,1614,2017-03-21,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
345,346,48,476,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
346,347,16,1777,2017-04-12,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
347,348,40,940,2017-08-11,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
348,349,100,2930,2017-10-20,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
349,350,27,2354,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
350,351,59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
351,352,34,416,2017-06-19,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-21
352,353,18,1013,2017-04-20,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
353,354,83,533,2017-11-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
354,355,82,968,2017-03-22,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-28
355,356,88,727,2017-07-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
356,357,77,1160,2017-04-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
357,358,6,3425,2017-12-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-09
358,359,10,1614,2017-11-10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
359,360,69,2140,2017-04-26,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
360,361,15,2589,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
361,362,7,2920,2017-09-22,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-05
362,363,73,62,2017-08-14,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
363,364,32,1112,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
364,365,39,1995,2017-05-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-13
365,366,28,1965,2017-08-22,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-24
367,368,25,366,2017-01-24,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
368,369,32,2682,2017-07-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2013-06-11
369,370,78,2993,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
370,371,44,1887,2017-08-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
371,372,56,1692,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-20
372,373,1,1927,2017-06-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-17
373,374,15,2567,2017-03-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
374,375,17,3276,2017-07-05,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
375,376,0,1808,2017-02-09,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-12-04
376,377,7,2368,2017-10-17,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
377,378,53,470,2017-10-27,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
378,379,20,3270,2017-03-03,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-06
379,380,3,1683,2017-08-20,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17
380,381,14,880,2017-09-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
381,382,83,309,2017-12-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2015-08-04
382,383,39,1698,2017-11-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-11
383,384,67,1434,2017-08-28,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
384,385,40,2712,2017-05-14,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-25
385,386,13,892,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-09
386,387,100,832,2017-10-15,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
387,388,35,1033,2017-05-03,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-09
388,389,17,2834,2017-02-15,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
389,390,79,3015,2017-01-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-06
390,391,86,3484,2017-10-12,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-10-06
391,392,9,2775,2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-05
392,393,58,1208,2017-08-30,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20
393,394,58,2109,2017-06-29,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-06
394,395,43,3195,2017-10-12,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
395,396,88,3366,2017-06-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-05
396,397,15,2492,2017-02-27,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
397,398,6,389,2017-03-12,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-07
399,400,0,552,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2003-02-09
400,401,82,3009,2017-05-05,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-08-07
401,402,88,2925,2017-06-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-04-22
402,403,14,140,2017-02-17,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07
403,404,67,209,2017-09-14,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2007-08-06
404,405,76,225,2017-06-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
405,406,0,1595,2017-04-17,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
407,408,18,769,2017-12-11,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2004-12-20
408,409,23,1282,2017-05-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-09
409,410,82,2377,2017-03-07,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-12
410,411,62,3355,2017-12-30,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
411,412,20,2350,2017-05-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-28
412,413,60,720,2017-09-09,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-30
413,414,65,3249,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1993-05-28
414,415,76,2939,2017-10-01,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-12
415,416,17,1035,2017-11-03,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-06
416,417,73,492,2017-10-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
417,418,39,3100,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
418,419,34,1586,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
419,420,97,31,2017-05-25,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-05
420,421,9,887,2017-04-28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
421,422,11,3356,2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-11
422,423,82,2498,2017-09-15,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
423,424,96,3415,2017-03-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-18
424,425,28,2828,2017-09-06,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2014-03-05
425,426,39,3117,2017-04-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
426,427,70,2850,2017-11-19,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2014-10-12
427,428,62,2779,2017-11-30,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1998-12-19
428,429,84,683,2017-12-15,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
429,430,21,2342,2017-10-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
430,431,7,3388,2017-02-12,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
431,432,79,1968,2017-06-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
432,433,39,2923,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-13
433,434,67,15,2017-03-10,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
434,435,4,2659,2017-07-22,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
435,436,96,3417,2017-09-26,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
436,437,13,1862,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2008-03-21
437,438,76,1670,2017-04-17,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
438,439,33,2126,2017-12-05,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-20
439,440,54,2702,2017-10-20,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-10-20
440,441,93,125,2017-02-25,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
441,442,63,750,2017-04-24,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2005-10-24
442,443,52,359,2017-01-25,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2015-10-20
443,444,33,2820,2017-09-10,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1997-05-12
444,445,65,850,2017-11-25,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23
445,446,50,3072,2017-05-23,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-14
446,447,0,820,2017-06-23,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
447,448,4,919,2017-09-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-30
448,449,26,1250,2017-03-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
449,450,5,1655,2017-05-01,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-06
450,451,29,1194,2017-12-02,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
451,452,80,234,2017-03-20,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
452,453,9,724,2017-11-22,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1993-06-25
453,454,9,1976,2017-05-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
454,455,24,193,2017-08-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-12-08
455,456,84,1588,2017-01-30,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-13
456,457,100,290,2017-10-10,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
457,458,7,167,2017-03-25,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-09
458,459,51,2821,2017-04-29,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
459,460,21,1201,2017-08-07,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
460,461,46,893,2017-07-09,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
461,462,62,2794,2017-09-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-05-20
462,463,96,3166,2017-07-14,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
463,464,81,1422,2017-10-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-09
464,465,31,3476,2017-04-17,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
465,466,13,505,2017-06-24,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1997-05-12
466,467,59,1132,2017-10-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-06-25
467,468,53,2363,2017-11-02,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-22
468,469,12,1816,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
469,470,18,73,2017-04-30,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-07-17
470,471,18,647,2017-01-21,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1999-07-28
471,472,2,1304,2017-02-09,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
472,473,25,344,2017-11-11,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-22
473,474,18,1001,2017-10-07,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
474,475,16,2724,2017-08-10,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
